TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
H000009019,A00000002,16DEC2023,WDR,17.51,WIRE,0000,WDR ATM REF334607,16DEC2023,USD
H000009020,A00000007,16DEC2023,REV,119.43,WIRE,5541,REV POS REF487011,17DEC2023,USD
H000009021,A00000009,16DEC2023,INT,20.57,POS,7011,INT WIRE REF212044,16DEC2023,USD
H000009022,A00000009,16DEC2023,INT,198.06,WIRE,6011,INT ATM REF795828,16DEC2023,USD
H000009023,A00000011,16DEC2023,PMT,1404.61,ACH,5812,PMT POS REF946695,16DEC2023,USD
H000009024,A00000013,16DEC2023,TRF,12.77,POS,5912,TRF BRANCH REF479240,17DEC2023,USD
H000009025,A00000019,16DEC2023,FEE,9.95,ACH,5411,FEE WIRE REF509556,16DEC2023,USD
H000009026,A00000027,16DEC2023,WDR,99.04,MOBILE,6011,WDR WIRE REF377840,16DEC2023,USD
H000009027,A00000034,16DEC2023,TRF,213.92,BRANCH,5411,TRF MOBILE REF587405,16DEC2023,USD
H000009028,A00000034,16DEC2023,TRF,-19.17,MOBILE,5812,TRF WIRE REF708737,17DEC2023,USD
H000009029,A00000035,16DEC2023,FEE,9.95,ACH,0000,FEE ONLINE REF389711,16DEC2023,USD
H000009030,A00000035,16DEC2023,INT,23.07,WIRE,0000,INT BRANCH REF489233,16DEC2023,USD
H000009031,A00000036,16DEC2023,PMT,739.02,MOBILE,5912,PMT ONLINE REF218798,16DEC2023,USD
H000009032,A00000037,16DEC2023,DEP,519.75,BRANCH,0000,DEP POS REF726535,17DEC2023,USD
H000009033,A00000040,16DEC2023,DEP,17.46,MOBILE,4900,DEP WIRE REF510914,16DEC2023,USD
H000009034,A00000042,16DEC2023,FEE,3.00,POS,7011,FEE WIRE REF334356,16DEC2023,USD
H000009035,A00000042,16DEC2023,CHG,35.00,ATM,5411,CHG ATM REF764772,16DEC2023,USD
H000009036,A00000042,16DEC2023,REF,1138.53,BRANCH,6011,REF ACH REF214981,16DEC2023,USD
H000009037,A00000043,16DEC2023,INT,0.68,BRANCH,5411,INT WIRE REF495815,17DEC2023,USD
H000009038,A00000047,16DEC2023,PMT,2617.04,BRANCH,5912,PMT WIRE REF596938,16DEC2023,USD
H000009039,A00000053,16DEC2023,CHG,9.95,BRANCH,5812,CHG ATM REF140347,17DEC2023,USD
H000009040,A00000053,16DEC2023,CHG,9.95,BRANCH,5411,CHG ACH REF626838,17DEC2023,USD
H000009041,A00000057,16DEC2023,INT,216.38,BRANCH,4900,INT ACH REF972507,17DEC2023,USD
H000009042,A00000061,16DEC2023,FEE,35.00,WIRE,6011,FEE ATM REF921121,16DEC2023,USD
H000009043,A00000061,16DEC2023,PMT,1175.74,MOBILE,5541,PMT WIRE REF982898,16DEC2023,USD
H000009044,A00000064,16DEC2023,TRF,243.52,MOBILE,4900,TRF POS REF194014,17DEC2023,USD
H000009045,A00000064,16DEC2023,FEE,3.00,BRANCH,0000,FEE ATM REF117037,17DEC2023,USD
H000009046,A00000064,16DEC2023,DEP,741.69,POS,5812,DEP BRANCH REF381405,16DEC2023,USD
H000009047,A00000066,16DEC2023,PMT,2766.81,MOBILE,5812,PMT WIRE REF656069,16DEC2023,USD
H000009048,A00000070,16DEC2023,CHG,35.00,ONLINE,5411,CHG POS REF823479,16DEC2023,USD
H000009049,A00000075,16DEC2023,WDR,5.03,POS,4900,WDR ACH REF966022,17DEC2023,USD
H000009050,A00000076,16DEC2023,CHG,12.00,WIRE,7011,CHG WIRE REF871505,16DEC2023,USD
H000009051,A00000077,16DEC2023,TRF,-149.27,POS,6011,TRF ONLINE REF715979,16DEC2023,USD
H000009052,A00000080,16DEC2023,WDR,616.50,BRANCH,0000,WDR POS REF967156,16DEC2023,USD
H000009053,A00000087,16DEC2023,WDR,111.65,WIRE,5912,WDR ONLINE REF193803,16DEC2023,USD
H000009054,A00000098,16DEC2023,TRF,26.97,ONLINE,5541,TRF WIRE REF712470,16DEC2023,USD
H000009055,A00000098,16DEC2023,WDR,15.50,BRANCH,6011,WDR MOBILE REF206010,16DEC2023,USD
H000009056,A00000098,16DEC2023,WDR,44.39,ONLINE,0000,WDR POS REF484844,16DEC2023,USD
H000009057,A00000101,16DEC2023,WDR,403.27,ATM,5411,WDR MOBILE REF300734,16DEC2023,USD
H000009058,A00000110,16DEC2023,CHG,3.00,MOBILE,5411,CHG ATM REF545578,17DEC2023,USD
H000009059,A00000114,16DEC2023,DEP,443.96,BRANCH,5541,DEP MOBILE REF557841,16DEC2023,USD
H000009060,A00000115,16DEC2023,WDR,19.31,BRANCH,5541,WDR BRANCH REF937467,16DEC2023,USD
H000009061,A00000119,16DEC2023,DEP,261.40,ONLINE,4900,DEP BRANCH REF191561,16DEC2023,USD
H000009062,A00000119,16DEC2023,TRF,-121.90,MOBILE,6011,TRF WIRE REF618766,16DEC2023,USD
H000009063,A00000119,16DEC2023,WDR,46.87,ATM,5812,WDR WIRE REF846053,16DEC2023,USD
H000009064,A00000123,16DEC2023,PMT,1322.02,POS,4900,PMT MOBILE REF800301,16DEC2023,USD
H000009065,A00000129,16DEC2023,PMT,1809.09,ONLINE,6011,PMT POS REF688525,16DEC2023,USD
H000009066,A00000129,16DEC2023,INT,108.83,ATM,5541,INT WIRE REF326258,16DEC2023,USD
H000009067,A00000130,16DEC2023,CHG,25.00,ATM,5812,CHG ACH REF224659,17DEC2023,USD
H000009068,A00000141,16DEC2023,DEP,203.17,ONLINE,5812,DEP BRANCH REF518510,16DEC2023,USD
H000009069,A00000142,16DEC2023,WDR,674.01,POS,6011,WDR BRANCH REF533302,16DEC2023,USD
H000009070,A00000143,16DEC2023,DEP,1104.28,ACH,5411,DEP ACH REF150110,16DEC2023,USD
H000009071,A00000145,16DEC2023,PMT,1461.32,ATM,4900,PMT BRANCH REF780834,16DEC2023,USD
H000009072,A00000145,16DEC2023,CHG,25.00,ONLINE,5411,CHG MOBILE REF192801,16DEC2023,USD
H000009073,A00000146,16DEC2023,TRF,-64.04,MOBILE,4900,TRF MOBILE REF975265,16DEC2023,USD
H000009074,A00000148,16DEC2023,WDR,13.08,POS,5541,WDR MOBILE REF776784,16DEC2023,USD
H000009075,A00000153,16DEC2023,DEP,44.22,ONLINE,5912,DEP POS REF515324,16DEC2023,USD
H000009076,A00000153,16DEC2023,WDR,27.76,BRANCH,5812,WDR ONLINE REF143448,16DEC2023,USD
H000009077,A00000165,16DEC2023,TRF,-124.73,ONLINE,6011,TRF WIRE REF368450,16DEC2023,USD
H000009078,A00000165,16DEC2023,DEP,46.39,ACH,5812,DEP BRANCH REF810308,16DEC2023,USD
H000009079,A00000169,16DEC2023,CHG,25.00,BRANCH,5912,CHG POS REF601363,16DEC2023,USD
H000009080,A00000171,16DEC2023,REF,1228.44,BRANCH,5912,REF BRANCH REF746679,16DEC2023,USD
H000009081,A00000181,16DEC2023,PMT,345.05,WIRE,5812,PMT MOBILE REF740383,16DEC2023,USD
H000009082,A00000182,16DEC2023,TRF,-51.84,ONLINE,0000,TRF WIRE REF186778,16DEC2023,USD
H000009083,A00000182,16DEC2023,WDR,44.01,ATM,7011,WDR ACH REF367069,16DEC2023,USD
H000009084,A00000182,16DEC2023,FEE,35.00,BRANCH,5411,FEE ONLINE REF812668,16DEC2023,USD
H000009085,A00000187,16DEC2023,CHG,35.00,ATM,6011,CHG POS REF103045,16DEC2023,USD
H000009086,A00000187,16DEC2023,PMT,2408.84,ATM,6011,PMT ATM REF740876,16DEC2023,USD
H000009087,A00000187,16DEC2023,CHG,25.00,WIRE,6011,CHG POS REF856896,17DEC2023,USD
H000009088,A00000189,16DEC2023,TRF,96.92,WIRE,6011,TRF MOBILE REF760984,16DEC2023,USD
H000009089,A00000193,16DEC2023,WDR,13.56,WIRE,5912,WDR ACH REF134611,17DEC2023,USD
H000009090,A00000193,16DEC2023,WDR,87.78,BRANCH,5411,WDR ONLINE REF195929,17DEC2023,USD
H000009091,A00000194,16DEC2023,CHG,9.95,POS,5541,CHG ATM REF675819,16DEC2023,USD
H000009092,A00000196,16DEC2023,DEP,119.76,WIRE,5912,DEP ACH REF504891,16DEC2023,USD
H000009093,A00000200,16DEC2023,WDR,529.94,WIRE,7011,WDR WIRE REF134188,16DEC2023,USD
H000009094,A00000201,16DEC2023,CHG,9.95,BRANCH,5912,CHG ACH REF942594,16DEC2023,USD
H000009095,A00000201,16DEC2023,PMT,1988.03,POS,4900,PMT WIRE REF719539,16DEC2023,USD
H000009096,A00000204,16DEC2023,ADJ,560.23,POS,5812,ADJ ACH REF246456,16DEC2023,USD
H000009097,A00000214,16DEC2023,PMT,865.89,POS,5411,PMT ACH REF661553,16DEC2023,USD
H000009098,A00000214,16DEC2023,PMT,1026.53,ACH,5812,PMT ACH REF257910,16DEC2023,USD
H000009099,A00000218,16DEC2023,WDR,54.63,WIRE,5541,WDR ONLINE REF533970,16DEC2023,USD
H000009100,A00000218,16DEC2023,DEP,43.10,ACH,5541,DEP ATM REF114604,17DEC2023,USD
H000009101,A00000220,16DEC2023,PMT,1459.06,MOBILE,7011,PMT BRANCH REF441363,17DEC2023,USD
H000009102,A00000225,16DEC2023,PMT,1966.27,POS,5812,PMT MOBILE REF728921,17DEC2023,USD
H000009103,A00000225,16DEC2023,INT,179.29,MOBILE,6011,INT BRANCH REF991133,16DEC2023,USD
H000009104,A00000230,16DEC2023,FEE,9.95,ONLINE,5411,FEE ONLINE REF231317,16DEC2023,USD
H000009105,A00000230,16DEC2023,CHG,9.95,BRANCH,5541,CHG WIRE REF950731,16DEC2023,USD
H000009106,A00000233,16DEC2023,WDR,1301.49,WIRE,7011,WDR ACH REF868006,16DEC2023,USD
H000009107,A00000233,16DEC2023,WDR,69.33,BRANCH,5912,WDR ONLINE REF148473,16DEC2023,USD
H000009108,A00000239,16DEC2023,PMT,1288.93,MOBILE,5411,PMT POS REF158300,16DEC2023,USD
H000009109,A00000239,16DEC2023,PMT,2669.02,POS,5411,PMT WIRE REF307798,16DEC2023,USD
H000009110,A00000244,16DEC2023,CHG,12.00,MOBILE,0000,CHG MOBILE REF269942,16DEC2023,USD
H000009111,A00000248,16DEC2023,PMT,1283.45,MOBILE,0000,PMT ACH REF971955,16DEC2023,USD
H000009112,A00000253,16DEC2023,WDR,21.36,ONLINE,5411,WDR MOBILE REF604568,16DEC2023,USD
H000009113,A00000254,16DEC2023,REF,712.84,MOBILE,6011,REF ACH REF406327,16DEC2023,USD
H000009114,A00000254,16DEC2023,PMT,2659.14,ATM,6011,PMT POS REF354363,16DEC2023,USD
H000009115,A00000256,16DEC2023,CHG,25.00,WIRE,7011,CHG POS REF150559,17DEC2023,USD
H000009116,A00000261,16DEC2023,REV,18.94,BRANCH,5912,REV POS REF204575,16DEC2023,USD
H000009117,A00000266,16DEC2023,FEE,12.00,ATM,5541,FEE ACH REF241385,16DEC2023,USD
H000009118,A00000274,16DEC2023,PMT,970.83,WIRE,7011,PMT ATM REF802969,16DEC2023,USD
H000009119,A00000274,16DEC2023,PMT,55.39,ACH,4900,PMT POS REF854946,16DEC2023,USD
H000009120,A00000279,16DEC2023,CHG,9.95,ATM,4900,CHG ACH REF317270,16DEC2023,USD
H000009121,A00000279,16DEC2023,CHG,12.00,BRANCH,6011,CHG BRANCH REF396657,16DEC2023,USD
H000009122,A00000279,16DEC2023,PMT,1400.81,ATM,4900,PMT BRANCH REF520641,16DEC2023,USD
H000009123,A00000282,16DEC2023,REV,59.90,BRANCH,4900,REV ONLINE REF807723,16DEC2023,USD
H000009124,A00000286,16DEC2023,INT,228.53,WIRE,0000,INT ACH REF520196,16DEC2023,USD
H000009125,A00000286,16DEC2023,WDR,1.59,BRANCH,5541,WDR BRANCH REF909702,16DEC2023,USD
H000009126,A00000289,16DEC2023,DEP,26.83,ONLINE,5411,DEP WIRE REF525755,16DEC2023,USD
H000009127,A00000289,16DEC2023,DEP,34.55,ONLINE,0000,DEP ONLINE REF121176,17DEC2023,USD
H000009128,A00000292,16DEC2023,REV,2.64,ACH,0000,REV POS REF756087,16DEC2023,USD
H000009129,A00000297,16DEC2023,CHG,25.00,POS,7011,CHG MOBILE REF731815,16DEC2023,USD
H000009130,A00000297,16DEC2023,CHG,12.00,ATM,0000,CHG ACH REF455264,17DEC2023,USD
H000009131,A00000297,16DEC2023,CHG,9.95,ONLINE,0000,CHG ATM REF451173,17DEC2023,USD
H000009132,A00000301,16DEC2023,CHG,35.00,POS,4900,CHG ACH REF521211,16DEC2023,USD
H000009133,A00000304,16DEC2023,PMT,1016.91,BRANCH,7011,PMT MOBILE REF711804,17DEC2023,USD
H000009134,A00000304,16DEC2023,ADJ,-720.20,WIRE,4900,ADJ BRANCH REF831486,16DEC2023,USD
H000009135,A00000305,16DEC2023,CHG,9.95,ONLINE,5411,CHG ATM REF925987,16DEC2023,USD
H000009136,A00000306,16DEC2023,PMT,1057.30,ACH,4900,PMT POS REF834069,16DEC2023,USD
H000009137,A00000310,16DEC2023,PMT,227.65,ONLINE,5541,PMT POS REF298144,16DEC2023,USD
H000009138,A00000313,16DEC2023,DEP,5.81,POS,6011,DEP BRANCH REF233507,16DEC2023,USD
H000009139,A00000318,16DEC2023,FEE,25.00,MOBILE,5541,FEE ACH REF628911,16DEC2023,USD
H000009140,A00000321,16DEC2023,WDR,96.62,BRANCH,7011,WDR POS REF329334,17DEC2023,USD
H000009141,A00000321,16DEC2023,WDR,581.25,MOBILE,4900,WDR WIRE REF100074,16DEC2023,USD
H000009142,A00000324,16DEC2023,INT,219.62,BRANCH,5541,INT POS REF468539,16DEC2023,USD
H000009143,A00000326,16DEC2023,CHG,35.00,ONLINE,0000,CHG WIRE REF579964,16DEC2023,USD
H000009144,A00000327,16DEC2023,WDR,41.09,ONLINE,0000,WDR MOBILE REF692422,16DEC2023,USD
H000009145,A00000330,16DEC2023,PMT,1105.53,WIRE,5411,PMT WIRE REF333751,16DEC2023,USD
H000009146,A00000332,16DEC2023,INT,169.61,BRANCH,5812,INT ATM REF487218,16DEC2023,USD
H000009147,A00000336,16DEC2023,TRF,35.85,ATM,5812,TRF MOBILE REF554042,16DEC2023,USD
H000009148,A00000336,16DEC2023,FEE,3.00,ACH,6011,FEE WIRE REF407016,16DEC2023,USD
H000009149,A00000337,16DEC2023,CHG,9.95,ACH,7011,CHG POS REF693095,16DEC2023,USD
H000009150,A00000339,16DEC2023,PMT,1343.88,WIRE,4900,PMT POS REF989837,16DEC2023,USD
H000009151,A00000343,16DEC2023,DEP,63.42,BRANCH,5912,DEP ACH REF934977,16DEC2023,USD
H000009152,A00000350,16DEC2023,PMT,2699.53,ACH,5411,PMT WIRE REF915229,16DEC2023,USD
H000009153,A00000351,16DEC2023,CHG,9.95,ACH,4900,CHG MOBILE REF876927,16DEC2023,USD
H000009154,A00000351,16DEC2023,CHG,3.00,ONLINE,0000,CHG MOBILE REF586303,17DEC2023,USD
H000009155,A00000354,16DEC2023,WDR,647.61,ONLINE,5541,WDR MOBILE REF785575,16DEC2023,USD
H000009156,A00000354,16DEC2023,WDR,50.48,POS,5411,WDR MOBILE REF879778,16DEC2023,USD
H000009157,A00000356,16DEC2023,INT,222.27,ACH,5541,INT WIRE REF877493,16DEC2023,USD
H000009158,A00000358,16DEC2023,PMT,927.72,ATM,5812,PMT MOBILE REF418833,16DEC2023,USD
H000009159,A00000358,16DEC2023,PMT,583.63,ATM,4900,PMT ONLINE REF401893,16DEC2023,USD
H000009160,A00000362,16DEC2023,FEE,35.00,MOBILE,5541,FEE WIRE REF248360,17DEC2023,USD
H000009161,A00000365,16DEC2023,REV,80.04,BRANCH,0000,REV ONLINE REF969713,17DEC2023,USD
H000009162,A00000366,16DEC2023,DEP,794.01,ONLINE,5541,DEP MOBILE REF586051,16DEC2023,USD
H000009163,A00000366,16DEC2023,DEP,201.35,ATM,4900,DEP POS REF461268,16DEC2023,USD
H000009164,A00000370,16DEC2023,WDR,27.29,WIRE,7011,WDR ONLINE REF412472,16DEC2023,USD
H000009165,A00000371,16DEC2023,DEP,91.88,ACH,7011,DEP ONLINE REF891219,17DEC2023,USD
H000009166,A00000373,16DEC2023,TRF,12.79,BRANCH,5411,TRF MOBILE REF310073,16DEC2023,USD
H000009167,A00000374,16DEC2023,TRF,8.81,MOBILE,4900,TRF ACH REF633264,16DEC2023,USD
H000009168,A00000378,16DEC2023,PMT,1752.44,ATM,4900,PMT BRANCH REF565477,16DEC2023,USD
H000009169,A00000378,16DEC2023,CHG,35.00,MOBILE,6011,CHG ACH REF263726,16DEC2023,USD
H000009170,A00000380,16DEC2023,WDR,7.33,WIRE,5411,WDR ATM REF544724,16DEC2023,USD
H000009171,A00000381,16DEC2023,PMT,1264.14,WIRE,5912,PMT ONLINE REF314546,16DEC2023,USD
H000009172,A00000381,16DEC2023,PMT,1315.32,ATM,4900,PMT ACH REF895552,17DEC2023,USD
H000009173,A00000382,16DEC2023,DEP,62.75,MOBILE,5912,DEP POS REF378940,16DEC2023,USD
H000009174,A00000385,16DEC2023,FEE,12.00,POS,5812,FEE POS REF809170,16DEC2023,USD
H000009175,A00000385,16DEC2023,ADJ,103.36,POS,5912,ADJ MOBILE REF622360,16DEC2023,USD
H000009176,A00000395,16DEC2023,PMT,2141.61,MOBILE,5912,PMT WIRE REF652801,16DEC2023,USD
H000009177,A00000395,16DEC2023,REF,709.16,MOBILE,5812,REF ONLINE REF395102,16DEC2023,USD
H000009178,A00000400,16DEC2023,PMT,1851.66,ATM,6011,PMT ACH REF597741,16DEC2023,USD
H000009179,A00000402,16DEC2023,PMT,864.17,POS,4900,PMT BRANCH REF175900,16DEC2023,USD
H000009180,A00000406,16DEC2023,ADJ,1125.52,MOBILE,5812,ADJ ONLINE REF267922,16DEC2023,USD
H000009181,A00000407,16DEC2023,CHG,25.00,ATM,0000,CHG BRANCH REF454175,16DEC2023,USD
H000009182,A00000407,16DEC2023,ADJ,1297.91,WIRE,6011,ADJ BRANCH REF631728,16DEC2023,USD
H000009183,A00000408,16DEC2023,ADJ,-139.88,ATM,0000,ADJ BRANCH REF480067,16DEC2023,USD
H000009184,A00000413,16DEC2023,DEP,414.20,ONLINE,7011,DEP ACH REF197137,17DEC2023,USD
H000009185,A00000417,16DEC2023,WDR,129.28,ATM,5812,WDR ONLINE REF156254,16DEC2023,USD
H000009186,A00000418,16DEC2023,WDR,25.58,ATM,5812,WDR ONLINE REF449049,16DEC2023,USD
H000009187,A00000421,16DEC2023,WDR,38.51,MOBILE,6011,WDR ACH REF559926,16DEC2023,USD
H000009188,A00000427,16DEC2023,DEP,76.71,MOBILE,0000,DEP POS REF380906,16DEC2023,USD
H000009189,A00000427,16DEC2023,DEP,18.81,POS,7011,DEP POS REF109445,16DEC2023,USD
H000009190,A00000435,16DEC2023,PMT,2131.76,POS,5812,PMT MOBILE REF802492,16DEC2023,USD
H000009191,A00000437,16DEC2023,CHG,25.00,ONLINE,6011,CHG ONLINE REF691396,17DEC2023,USD
H000009192,A00000438,16DEC2023,PMT,1630.55,ACH,5541,PMT ACH REF669023,17DEC2023,USD
H000009193,A00000438,16DEC2023,CHG,25.00,MOBILE,6011,CHG BRANCH REF443794,16DEC2023,USD
H000009194,A00000438,16DEC2023,CHG,25.00,POS,5912,CHG ONLINE REF501030,17DEC2023,USD
H000009195,A00000440,16DEC2023,INT,11.46,MOBILE,6011,INT ACH REF231417,16DEC2023,USD
H000009196,A00000441,16DEC2023,PMT,2989.77,MOBILE,6011,PMT BRANCH REF516823,16DEC2023,USD
H000009197,A00000441,16DEC2023,PMT,1619.29,POS,4900,PMT WIRE REF671625,17DEC2023,USD
H000009198,A00000442,16DEC2023,PMT,3129.06,ATM,7011,PMT BRANCH REF883029,16DEC2023,USD
H000009199,A00000443,16DEC2023,CHG,12.00,WIRE,5912,CHG ACH REF715229,16DEC2023,USD
H000009200,A00000443,16DEC2023,INT,119.53,MOBILE,5541,INT ATM REF340225,17DEC2023,USD
H000009201,A00000443,16DEC2023,REF,799.32,MOBILE,6011,REF WIRE REF400072,16DEC2023,USD
H000009202,A00000444,16DEC2023,WDR,210.11,BRANCH,5812,WDR ONLINE REF401581,16DEC2023,USD
H000009203,A00000444,16DEC2023,WDR,40.30,MOBILE,4900,WDR ACH REF841500,16DEC2023,USD
H000009204,A00000450,16DEC2023,CHG,3.00,ACH,5912,CHG ATM REF768153,16DEC2023,USD
H000009205,A00000450,16DEC2023,PMT,1045.19,WIRE,5411,PMT ONLINE REF354246,16DEC2023,USD
H000009206,A00000452,16DEC2023,CHG,3.00,ACH,5411,CHG ONLINE REF336983,16DEC2023,USD
H000009207,A00000453,16DEC2023,INT,79.61,ACH,5812,INT POS REF322060,17DEC2023,USD
H000009208,A00000458,16DEC2023,WDR,219.89,BRANCH,5411,WDR BRANCH REF986721,16DEC2023,USD
H000009209,A00000463,16DEC2023,PMT,348.71,ATM,7011,PMT POS REF503760,16DEC2023,USD
H000009210,A00000463,16DEC2023,CHG,9.95,POS,5411,CHG POS REF995507,16DEC2023,USD
H000009211,A00000467,16DEC2023,FEE,9.95,WIRE,7011,FEE ONLINE REF631829,16DEC2023,USD
H000009212,A00000467,16DEC2023,PMT,1715.74,WIRE,6011,PMT WIRE REF602561,16DEC2023,USD
H000009213,A00000469,16DEC2023,PMT,1124.25,ACH,5411,PMT BRANCH REF936348,17DEC2023,USD
H000009214,A00000472,16DEC2023,DEP,19.85,BRANCH,6011,DEP WIRE REF635495,16DEC2023,USD
H000009215,A00000472,16DEC2023,WDR,24.82,ONLINE,5411,WDR ONLINE REF668750,16DEC2023,USD
H000009216,A00000474,16DEC2023,REF,1454.56,BRANCH,4900,REF ACH REF133588,16DEC2023,USD
H000009217,A00000475,16DEC2023,PMT,834.78,POS,5812,PMT ONLINE REF677268,16DEC2023,USD
H000009218,A00000475,16DEC2023,PMT,805.98,ATM,5812,PMT ACH REF427598,16DEC2023,USD
H000009219,A00000476,16DEC2023,PMT,1714.11,ACH,5812,PMT ACH REF825003,16DEC2023,USD
H000009220,A00000477,16DEC2023,WDR,31.47,MOBILE,5912,WDR WIRE REF674263,16DEC2023,USD
H000009221,A00000478,16DEC2023,FEE,25.00,ONLINE,5411,FEE POS REF341995,17DEC2023,USD
H000009222,A00000480,16DEC2023,PMT,1587.26,ATM,6011,PMT POS REF885092,16DEC2023,USD
H000009223,A00000484,16DEC2023,WDR,44.02,POS,6011,WDR ACH REF138726,16DEC2023,USD
H000009224,A00000485,16DEC2023,TRF,-15.19,POS,5541,TRF BRANCH REF902223,16DEC2023,USD
H000009225,A00000001,17DEC2023,PMT,1755.08,ATM,5912,PMT ACH REF830292,17DEC2023,USD
H000009226,A00000002,17DEC2023,WDR,79.13,ONLINE,5541,WDR BRANCH REF304130,17DEC2023,USD
H000009227,A00000002,17DEC2023,DEP,523.41,ACH,4900,DEP ACH REF238307,17DEC2023,USD
H000009228,A00000002,17DEC2023,DEP,118.24,ACH,4900,DEP WIRE REF750409,17DEC2023,USD
H000009229,A00000004,17DEC2023,FEE,12.00,ONLINE,5541,FEE ONLINE REF914871,18DEC2023,USD
H000009230,A00000011,17DEC2023,PMT,1172.42,ONLINE,5411,PMT WIRE REF924792,17DEC2023,USD
H000009231,A00000011,17DEC2023,FEE,3.00,BRANCH,7011,FEE MOBILE REF712264,17DEC2023,USD
H000009232,A00000013,17DEC2023,DEP,110.10,POS,5541,DEP BRANCH REF480702,18DEC2023,USD
H000009233,A00000015,17DEC2023,WDR,6.25,ONLINE,6011,WDR ACH REF144857,18DEC2023,USD
H000009234,A00000016,17DEC2023,DEP,38.20,POS,5411,DEP MOBILE REF696624,17DEC2023,USD
H000009235,A00000025,17DEC2023,WDR,509.92,WIRE,4900,WDR ATM REF892296,17DEC2023,USD
H000009236,A00000026,17DEC2023,PMT,947.03,ONLINE,4900,PMT MOBILE REF373552,17DEC2023,USD
H000009237,A00000032,17DEC2023,WDR,69.07,MOBILE,4900,WDR MOBILE REF305650,17DEC2023,USD
H000009238,A00000033,17DEC2023,PMT,1316.75,ONLINE,5812,PMT ACH REF291955,17DEC2023,USD
H000009239,A00000034,17DEC2023,DEP,40.01,ACH,5912,DEP MOBILE REF442309,17DEC2023,USD
H000009240,A00000035,17DEC2023,FEE,12.00,ATM,5812,FEE ACH REF130911,17DEC2023,USD
H000009241,A00000035,17DEC2023,CHG,25.00,ATM,5812,CHG POS REF830442,18DEC2023,USD
H000009242,A00000035,17DEC2023,CHG,3.00,MOBILE,6011,CHG BRANCH REF470729,17DEC2023,USD
H000009243,A00000039,17DEC2023,WDR,131.88,POS,6011,WDR MOBILE REF276978,18DEC2023,USD
H000009244,A00000040,17DEC2023,WDR,20.08,POS,5541,WDR ONLINE REF447465,17DEC2023,USD
H000009245,A00000042,17DEC2023,CHG,9.95,ATM,5812,CHG ACH REF784687,17DEC2023,USD
H000009246,A00000042,17DEC2023,PMT,356.37,BRANCH,6011,PMT MOBILE REF554678,17DEC2023,USD
H000009247,A00000042,17DEC2023,CHG,12.00,ACH,5541,CHG BRANCH REF120034,17DEC2023,USD
H000009248,A00000044,17DEC2023,TRF,-192.69,ONLINE,5411,TRF ATM REF497897,17DEC2023,USD
H000009249,A00000048,17DEC2023,WDR,163.39,MOBILE,4900,WDR BRANCH REF127968,17DEC2023,USD
H000009250,A00000048,17DEC2023,ADJ,-157.16,BRANCH,4900,ADJ POS REF313232,17DEC2023,USD
H000009251,A00000048,17DEC2023,DEP,4.23,POS,4900,DEP WIRE REF975064,18DEC2023,USD
H000009252,A00000049,17DEC2023,CHG,35.00,ATM,5411,CHG MOBILE REF574556,17DEC2023,USD
H000009253,A00000054,17DEC2023,CHG,3.00,ACH,6011,CHG MOBILE REF108380,18DEC2023,USD
H000009254,A00000054,17DEC2023,FEE,12.00,ACH,5541,FEE ACH REF439155,17DEC2023,USD
H000009255,A00000059,17DEC2023,CHG,3.00,BRANCH,6011,CHG WIRE REF233993,18DEC2023,USD
H000009256,A00000059,17DEC2023,INT,138.20,MOBILE,5812,INT ATM REF560755,17DEC2023,USD
H000009257,A00000059,17DEC2023,INT,201.38,ONLINE,5812,INT ATM REF327557,17DEC2023,USD
H000009258,A00000060,17DEC2023,WDR,210.68,ONLINE,5411,WDR ATM REF262836,18DEC2023,USD
H000009259,A00000062,17DEC2023,DEP,24.76,ONLINE,5812,DEP ACH REF700137,17DEC2023,USD
H000009260,A00000062,17DEC2023,DEP,27.00,POS,5541,DEP ATM REF657792,17DEC2023,USD
H000009261,A00000064,17DEC2023,DEP,194.98,ATM,5912,DEP BRANCH REF292681,17DEC2023,USD
H000009262,A00000066,17DEC2023,CHG,12.00,ACH,7011,CHG WIRE REF933025,17DEC2023,USD
H000009263,A00000069,17DEC2023,ADJ,155.70,ACH,5541,ADJ BRANCH REF355765,17DEC2023,USD
H000009264,A00000071,17DEC2023,CHG,35.00,BRANCH,6011,CHG ACH REF737978,17DEC2023,USD
H000009265,A00000076,17DEC2023,CHG,35.00,POS,7011,CHG WIRE REF192112,17DEC2023,USD
H000009266,A00000077,17DEC2023,WDR,222.23,ACH,5541,WDR MOBILE REF809928,17DEC2023,USD
H000009267,A00000080,17DEC2023,FEE,35.00,ATM,5812,FEE ACH REF348641,18DEC2023,USD
H000009268,A00000080,17DEC2023,WDR,201.45,MOBILE,5812,WDR ACH REF664281,17DEC2023,USD
H000009269,A00000085,17DEC2023,PMT,411.73,MOBILE,0000,PMT MOBILE REF207639,17DEC2023,USD
H000009270,A00000087,17DEC2023,TRF,2.90,ATM,6011,TRF POS REF761735,18DEC2023,USD
H000009271,A00000087,17DEC2023,DEP,76.26,ATM,7011,DEP WIRE REF439186,17DEC2023,USD
