TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
T000000506,A00000395,31JAN2024,PMT,1450.52,ACH,5541,PMT MOBILE REF775458,31JAN2024,USD
T000000507,A00000397,31JAN2024,CHG,12.00,WIRE,5411,CHG WIRE REF804740,31JAN2024,USD
T000000508,A00000397,31JAN2024,PMT,1487.69,MOBILE,5411,PMT ACH REF875840,31JAN2024,USD
T000000509,A00000397,31JAN2024,INT,72.86,WIRE,5411,INT ONLINE REF656708,31JAN2024,USD
T000000510,A00000400,31JAN2024,CHG,35.00,POS,5411,CHG ONLINE REF440925,31JAN2024,USD
T000000511,A00000401,31JAN2024,WDR,72.35,ONLINE,5411,WDR BRANCH REF458475,31JAN2024,USD
T000000512,A00000401,31JAN2024,DEP,47.90,ATM,6011,DEP ACH REF383922,31JAN2024,USD
T000000513,A00000403,31JAN2024,TRF,-133.33,BRANCH,5541,TRF MOBILE REF702561,31JAN2024,USD
T000000514,A00000404,31JAN2024,PMT,469.32,MOBILE,5912,PMT BRANCH REF394122,31JAN2024,USD
T000000515,A00000404,31JAN2024,CHG,9.95,WIRE,5812,CHG MOBILE REF333736,31JAN2024,USD
T000000516,A00000404,31JAN2024,INT,21.86,WIRE,5912,INT MOBILE REF523503,31JAN2024,USD
T000000517,A00000406,31JAN2024,PMT,1754.28,ACH,4900,PMT WIRE REF566444,01FEB2024,USD
T000000518,A00000406,31JAN2024,PMT,2387.31,POS,7011,PMT POS REF103521,31JAN2024,USD
T000000519,A00000408,31JAN2024,WDR,35.05,WIRE,0000,WDR WIRE REF972904,31JAN2024,USD
T000000520,A00000409,31JAN2024,CHG,9.95,BRANCH,0000,CHG WIRE REF975289,31JAN2024,USD
T000000521,A00000410,31JAN2024,PMT,2680.34,ATM,0000,PMT BRANCH REF535109,31JAN2024,USD
T000000522,A00000414,31JAN2024,FEE,9.95,BRANCH,5541,FEE ATM REF369183,31JAN2024,USD
T000000523,A00000414,31JAN2024,DEP,15.90,BRANCH,5812,DEP BRANCH REF224039,31JAN2024,USD
T000000524,A00000414,31JAN2024,WDR,8.45,POS,5912,WDR BRANCH REF835587,31JAN2024,USD
T000000525,A00000415,31JAN2024,PMT,176.02,BRANCH,5541,PMT POS REF991100,31JAN2024,USD
T000000526,A00000416,31JAN2024,TRF,95.27,ATM,0000,TRF WIRE REF900362,31JAN2024,USD
T000000527,A00000417,31JAN2024,WDR,78.95,WIRE,6011,WDR ATM REF352115,31JAN2024,USD
T000000528,A00000418,31JAN2024,WDR,13.63,WIRE,5912,WDR ATM REF639313,31JAN2024,USD
T000000529,A00000419,31JAN2024,WDR,109.95,ACH,5411,WDR ATM REF867619,31JAN2024,USD
T000000530,A00000420,31JAN2024,INT,92.91,BRANCH,5812,INT ONLINE REF241905,31JAN2024,USD
T000000531,A00000420,31JAN2024,ADJ,-1103.25,BRANCH,5912,ADJ WIRE REF858105,31JAN2024,USD
T000000532,A00000420,31JAN2024,INT,189.43,ONLINE,5541,INT ONLINE REF408344,31JAN2024,USD
T000000533,A00000421,31JAN2024,WDR,235.85,POS,6011,WDR POS REF611269,01FEB2024,USD
T000000534,A00000422,31JAN2024,TRF,-52.59,ACH,4900,TRF ATM REF955598,31JAN2024,USD
T000000535,A00000422,31JAN2024,DEP,171.54,MOBILE,4900,DEP ONLINE REF846577,31JAN2024,USD
T000000536,A00000425,31JAN2024,TRF,33.53,MOBILE,5812,TRF ONLINE REF194599,31JAN2024,USD
T000000537,A00000427,31JAN2024,WDR,43.68,ATM,5541,WDR ACH REF732111,31JAN2024,USD
T000000538,A00000427,31JAN2024,FEE,25.00,WIRE,5812,FEE ONLINE REF899841,31JAN2024,USD
T000000539,A00000427,31JAN2024,DEP,161.95,ONLINE,0000,DEP ONLINE REF936470,31JAN2024,USD
T000000540,A00000429,31JAN2024,INT,7.12,ACH,0000,INT ACH REF645730,31JAN2024,USD
T000000541,A00000429,31JAN2024,PMT,1421.93,ONLINE,5912,PMT ONLINE REF172580,01FEB2024,USD
T000000542,A00000430,31JAN2024,DEP,63.15,MOBILE,6011,DEP WIRE REF661149,01FEB2024,USD
T000000543,A00000430,31JAN2024,WDR,213.50,WIRE,5812,WDR MOBILE REF335675,01FEB2024,USD
T000000544,A00000430,31JAN2024,TRF,-101.89,BRANCH,4900,TRF POS REF430042,31JAN2024,USD
T000000545,A00000431,31JAN2024,PMT,344.12,MOBILE,5812,PMT ONLINE REF865701,31JAN2024,USD
T000000546,A00000432,31JAN2024,DEP,93.60,ONLINE,5411,DEP ACH REF775459,01FEB2024,USD
T000000547,A00000434,31JAN2024,DEP,164.93,MOBILE,5812,DEP MOBILE REF265718,01FEB2024,USD
T000000548,A00000436,31JAN2024,TRF,122.68,ATM,0000,TRF ONLINE REF663275,31JAN2024,USD
T000000549,A00000437,31JAN2024,INT,91.57,POS,7011,INT POS REF434192,01FEB2024,USD
T000000550,A00000438,31JAN2024,PMT,959.00,ACH,7011,PMT MOBILE REF380828,31JAN2024,USD
T000000551,A00000439,31JAN2024,PMT,469.32,BRANCH,5541,PMT BRANCH REF286260,31JAN2024,USD
T000000552,A00000439,31JAN2024,PMT,3093.48,POS,6011,PMT MOBILE REF516603,01FEB2024,USD
T000000553,A00000439,31JAN2024,CHG,12.00,MOBILE,7011,CHG MOBILE REF364069,31JAN2024,USD
T000000554,A00000440,31JAN2024,FEE,3.00,ATM,0000,FEE ACH REF978501,31JAN2024,USD
T000000555,A00000441,31JAN2024,CHG,12.00,BRANCH,4900,CHG ATM REF575735,31JAN2024,USD
T000000556,A00000442,31JAN2024,CHG,9.95,ONLINE,6011,CHG POS REF755002,31JAN2024,USD
T000000557,A00000444,31JAN2024,FEE,3.00,ONLINE,5541,FEE ACH REF221062,01FEB2024,USD
T000000558,A00000446,31JAN2024,WDR,108.66,ACH,6011,WDR ONLINE REF152411,31JAN2024,USD
T000000559,A00000448,31JAN2024,PMT,2372.35,ACH,0000,PMT POS REF723716,31JAN2024,USD
T000000560,A00000449,31JAN2024,TRF,31.68,ONLINE,5912,TRF ONLINE REF956633,31JAN2024,USD
T000000561,A00000450,31JAN2024,PMT,2424.03,BRANCH,0000,PMT ACH REF739982,31JAN2024,USD
T000000562,A00000451,31JAN2024,WDR,10.87,ONLINE,4900,WDR POS REF779536,31JAN2024,USD
T000000563,A00000451,31JAN2024,WDR,78.56,ONLINE,5812,WDR WIRE REF170031,31JAN2024,USD
T000000564,A00000451,31JAN2024,FEE,35.00,POS,5541,FEE ACH REF314323,31JAN2024,USD
T000000565,A00000453,31JAN2024,CHG,9.95,BRANCH,5541,CHG MOBILE REF288058,31JAN2024,USD
T000000566,A00000453,31JAN2024,PMT,1605.31,BRANCH,4900,PMT ONLINE REF471710,31JAN2024,USD
T000000567,A00000454,31JAN2024,DEP,13.69,ATM,4900,DEP ONLINE REF782221,31JAN2024,USD
T000000568,A00000454,31JAN2024,FEE,25.00,BRANCH,4900,FEE WIRE REF753687,31JAN2024,USD
T000000569,A00000455,31JAN2024,WDR,81.15,BRANCH,0000,WDR BRANCH REF383970,31JAN2024,USD
T000000570,A00000456,31JAN2024,PMT,2528.30,BRANCH,0000,PMT WIRE REF285836,01FEB2024,USD
T000000571,A00000457,31JAN2024,WDR,1361.44,POS,5411,WDR ATM REF283466,31JAN2024,USD
T000000572,A00000458,31JAN2024,WDR,23.17,MOBILE,5912,WDR MOBILE REF727690,31JAN2024,USD
T000000573,A00000459,31JAN2024,DEP,284.53,POS,4900,DEP POS REF424435,01FEB2024,USD
T000000574,A00000459,31JAN2024,DEP,442.41,ONLINE,4900,DEP MOBILE REF218573,31JAN2024,USD
T000000575,A00000459,31JAN2024,DEP,91.40,MOBILE,5812,DEP WIRE REF111071,01FEB2024,USD
T000000576,A00000459,31JAN2024,WDR,50.41,BRANCH,5541,WDR ONLINE REF651144,31JAN2024,USD
T000000577,A00000459,31JAN2024,WDR,80.44,ONLINE,6011,WDR ACH REF122734,01FEB2024,USD
T000000578,A00000459,31JAN2024,INT,172.05,BRANCH,7011,INT ATM REF998720,31JAN2024,USD
T000000579,A00000462,31JAN2024,REV,342.69,ATM,6011,REV WIRE REF438656,01FEB2024,USD
T000000580,A00000463,31JAN2024,FEE,35.00,BRANCH,5411,FEE ATM REF823592,01FEB2024,USD
T000000581,A00000463,31JAN2024,PMT,1582.88,POS,4900,PMT WIRE REF477199,31JAN2024,USD
T000000582,A00000465,31JAN2024,TRF,-2.64,POS,6011,TRF BRANCH REF188578,31JAN2024,USD
T000000583,A00000465,31JAN2024,DEP,14.85,WIRE,7011,DEP MOBILE REF358515,31JAN2024,USD
T000000584,A00000466,31JAN2024,WDR,628.44,BRANCH,5812,WDR ONLINE REF915806,01FEB2024,USD
T000000585,A00000467,31JAN2024,INT,106.12,ATM,0000,INT POS REF655915,31JAN2024,USD
T000000586,A00000467,31JAN2024,INT,200.16,MOBILE,6011,INT ONLINE REF677470,31JAN2024,USD
T000000587,A00000467,31JAN2024,PMT,1460.76,ONLINE,5812,PMT WIRE REF464774,31JAN2024,USD
T000000588,A00000468,31JAN2024,WDR,57.60,MOBILE,5411,WDR POS REF433257,01FEB2024,USD
T000000589,A00000468,31JAN2024,FEE,35.00,ONLINE,5541,FEE MOBILE REF385117,01FEB2024,USD
T000000590,A00000469,31JAN2024,CHG,25.00,POS,5411,CHG WIRE REF959454,31JAN2024,USD
T000000591,A00000469,31JAN2024,CHG,12.00,POS,7011,CHG MOBILE REF207024,31JAN2024,USD
T000000592,A00000469,31JAN2024,PMT,61.42,ACH,4900,PMT ONLINE REF314502,01FEB2024,USD
T000000593,A00000471,31JAN2024,TRF,299.00,WIRE,5541,TRF ONLINE REF300072,31JAN2024,USD
T000000594,A00000471,31JAN2024,WDR,207.75,ATM,4900,WDR BRANCH REF317586,31JAN2024,USD
T000000595,A00000471,31JAN2024,DEP,13.18,ONLINE,7011,DEP POS REF337175,31JAN2024,USD
T000000596,A00000471,31JAN2024,WDR,71.45,ONLINE,7011,WDR ATM REF885766,31JAN2024,USD
T000000597,A00000471,31JAN2024,DEP,465.59,MOBILE,6011,DEP ACH REF686190,31JAN2024,USD
T000000598,A00000471,31JAN2024,DEP,56.96,ONLINE,5912,DEP ONLINE REF850025,31JAN2024,USD
T000000599,A00000472,31JAN2024,WDR,20.07,ACH,7011,WDR MOBILE REF567890,31JAN2024,USD
T000000600,A00000474,31JAN2024,CHG,35.00,MOBILE,6011,CHG ATM REF803599,31JAN2024,USD
T000000601,A00000475,31JAN2024,FEE,3.00,ATM,5912,FEE POS REF668953,31JAN2024,USD
T000000602,A00000476,31JAN2024,PMT,2525.71,POS,6011,PMT BRANCH REF263934,31JAN2024,USD
T000000603,A00000477,31JAN2024,WDR,107345.92,ACH,4900,DEP ATM REF712090,01FEB2024,USD
T000000604,A00000478,31JAN2024,PMT,1444.58,MOBILE,0000,PMT BRANCH REF498691,31JAN2024,USD
T000000605,A00000479,31JAN2024,WDR,172.67,MOBILE,0000,WDR ACH REF635704,31JAN2024,USD
T000000606,A00000479,31JAN2024,DEP,17.40,BRANCH,6011,DEP ACH REF100324,31JAN2024,USD
T000000607,A00000480,31JAN2024,CHG,25.00,MOBILE,6011,CHG ONLINE REF993551,31JAN2024,USD
T000000608,A00000483,31JAN2024,CHG,9.95,MOBILE,4900,CHG BRANCH REF982953,31JAN2024,USD
T000000609,A00000485,31JAN2024,REV,62.48,POS,5812,REV POS REF273899,31JAN2024,USD
T000000610,A00000486,31JAN2024,WDR,1020.26,ACH,0000,WDR ONLINE REF386624,31JAN2024,USD
,A00000282,31JAN2024,WDR,555.56,WIRE,0000,WDR BRANCH REF823588,31JAN2024,USD
,A00000268,31JAN2024,WDR,142.48,MOBILE,0000,WDR MOBILE REF700134,31JAN2024,USD
T000000613,,31JAN2024,WDR,90.97,ATM,5411,WDR WIRE REF959947,31JAN2024,USD
T000000614,,31JAN2024,INT,92.63,BRANCH,0000,INT WIRE REF925766,31JAN2024,USD
T000000615,A00000306,31JAN2024,REF,,POS,7011,REF ACH REF306414,31JAN2024,USD
T000000616,A00000235,31JAN2024,FEE,,ONLINE,6011,FEE BRANCH REF747175,31JAN2024,USD
T000000617,A00000165,31JAN2024,INT,36966322.19,ACH,5411,INT ACH REF796402,31JAN2024,USD
T000000618,A00000094,31JAN2024,ADJ,28297112.25,BRANCH,0000,ADJ ACH REF812458,31JAN2024,USD
T000000619,A00000053,31JAN2024,XFR,25.00,ATM,6011,CHG ACH REF620041,31JAN2024,USD
T000000620,A00000169,31JAN2024,MISC,331.30,BRANCH,5812,PMT ACH REF845193,31JAN2024,USD
T000000621,A00000356,01FEB2024,WDR,220.89,WIRE,4900,WDR ATM REF732269,31JAN2024,USD
T000000622,A00000190,01FEB2024,INT,0.70,ACH,0000,INT BRANCH REF796840,31JAN2024,USD
